Time(s),TidalVolume(mL)
1277.04,519.621
1277.08,519.621
1277.12,519.621
1277.16,519.621
1277.2,519.621
1277.24,519.621
1277.28,519.621
1277.32,519.621
1277.36,519.621
1277.4,519.621
1277.44,519.621
1277.48,519.621
1277.52,519.621
1277.56,519.621
1277.6,519.621
1277.64,519.621
1277.68,519.621
1277.72,519.621
1277.76,519.621
1277.8,519.621
1277.84,519.621
1277.88,519.621
1277.92,519.621
1277.96,519.621
1278,519.621
1278.04,519.621
1278.08,519.621
1278.12,519.621
1278.16,519.621
1278.2,519.621
1278.24,519.621
1278.28,519.621
1278.32,519.621
1278.36,519.621
1278.4,519.621
1278.44,519.621
1278.48,519.621
1278.52,519.621
1278.56,519.621
1278.6,519.621
1278.64,519.621
1278.68,519.621
1278.72,519.621
1278.76,519.621
1278.8,519.621
1278.84,519.621
1278.88,519.621
1278.92,519.591
1278.96,519.591
1279,519.591
1279.04,519.591
1279.08,519.591
1279.12,519.591
1279.16,519.591
1279.2,519.591
1279.24,519.591
1279.28,519.591
1279.32,519.591
1279.36,519.591
1279.4,519.591
1279.44,519.591
1279.48,519.591
1279.52,519.591
1279.56,519.591
1279.6,519.591
1279.64,519.591
1279.68,519.591
1279.72,519.591
1279.76,519.591
1279.8,519.591
1279.84,519.591
1279.88,519.591
1279.92,519.591
1279.96,519.591
1280,519.591
1280.04,519.591
1280.08,519.591
1280.12,519.591
1280.16,519.591
1280.2,519.591
1280.24,519.591
1280.28,519.591
1280.32,519.591
1280.36,519.591
1280.4,519.591
1280.44,519.591
1280.48,519.591
1280.52,519.591
1280.56,519.591
1280.6,519.591
1280.64,519.591
1280.68,519.591
1280.72,519.591
1280.76,519.591
1280.8,519.591
1280.84,519.591
1280.88,519.591
1280.92,519.591
1280.96,519.591
1281,519.591
1281.04,519.591
1281.08,519.591
1281.12,519.591
1281.16,519.591
1281.2,519.591
1281.24,519.591
1281.28,519.591
1281.32,519.591
1281.36,519.591
1281.4,519.591
1281.44,519.591
1281.48,519.591
1281.52,519.591
1281.56,519.591
1281.6,519.591
1281.64,519.591
1281.68,519.591
1281.72,519.591
1281.76,519.591
1281.8,519.591
1281.84,519.563
1281.88,519.563
1281.92,519.563
1281.96,519.563
1282,519.563
1282.04,519.563
1282.08,519.563
1282.12,519.563
1282.16,519.563
1282.2,519.563
1282.24,519.563
1282.28,519.563
1282.32,519.563
1282.36,519.563
1282.4,519.563
1282.44,519.563
1282.48,519.563
1282.52,519.563
1282.56,519.563
1282.6,519.563
1282.64,519.563
1282.68,519.563
1282.72,519.563
1282.76,519.563
1282.8,519.563
1282.84,519.563
1282.88,519.563
1282.92,519.563
1282.96,519.563
1283,519.563
1283.04,519.563
1283.08,519.563
1283.12,519.563
1283.16,519.563
1283.2,519.563
1283.24,519.563
1283.28,519.563
1283.32,519.563
1283.36,519.563
1283.4,519.563
1283.44,519.563
1283.48,519.563
1283.52,519.563
1283.56,519.563
1283.6,519.563
1283.64,519.563
1283.68,519.563
1283.72,519.563
1283.76,519.563
1283.8,519.563
1283.84,519.563
1283.88,519.563
1283.92,519.563
1283.96,519.563
1284,519.563
1284.04,519.563
1284.08,519.563
1284.12,519.563
1284.16,519.563
1284.2,519.563
1284.24,519.563
1284.28,519.563
1284.32,519.563
1284.36,519.563
1284.4,519.563
1284.44,519.563
1284.48,519.563
1284.52,519.563
1284.56,519.563
1284.6,519.563
1284.64,519.563
1284.68,519.563
1284.72,519.538
1284.76,519.538
1284.8,519.538
1284.84,519.538
1284.88,519.538
1284.92,519.538
1284.96,519.538
1285,519.538
1285.04,519.538
1285.08,519.538
1285.12,519.538
1285.16,519.538
1285.2,519.538
1285.24,519.538
1285.28,519.538
1285.32,519.538
1285.36,519.538
1285.4,519.538
1285.44,519.538
1285.48,519.538
1285.52,519.538
1285.56,519.538
1285.6,519.538
1285.64,519.538
1285.68,519.538
1285.72,519.538
1285.76,519.538
1285.8,519.538
1285.84,519.538
1285.88,519.538
1285.92,519.538
1285.96,519.538
1286,519.538
1286.04,519.538
1286.08,519.538
1286.12,519.538
1286.16,519.538
1286.2,519.538
1286.24,519.538
1286.28,519.538
1286.32,519.538
1286.36,519.538
1286.4,519.538
1286.44,519.538
1286.48,519.538
1286.52,519.538
1286.56,519.538
1286.6,519.538
1286.64,519.538
1286.68,519.538
1286.72,519.538
1286.76,519.538
1286.8,519.538
1286.84,519.538
1286.88,519.538
1286.92,519.538
1286.96,519.538
1287,519.538
1287.04,519.538
1287.08,519.538
1287.12,519.538
1287.16,519.538
1287.2,519.538
1287.24,519.538
1287.28,519.538
1287.32,519.538
1287.36,519.538
1287.4,519.538
1287.44,519.538
1287.48,519.538
1287.52,519.538
1287.56,519.538
1287.6,519.538
1287.64,519.514
1287.68,519.514
1287.72,519.514
1287.76,519.514
1287.8,519.514
1287.84,519.514
1287.88,519.514
1287.92,519.514
1287.96,519.514
1288,519.514
1288.04,519.514
1288.08,519.514
1288.12,519.514
1288.16,519.514
1288.2,519.514
1288.24,519.514
1288.28,519.514
1288.32,519.514
1288.36,519.514
1288.4,519.514
1288.44,519.514
1288.48,519.514
1288.52,519.514
1288.56,519.514
1288.6,519.514
1288.64,519.514
1288.68,519.514
1288.72,519.514
1288.76,519.514
1288.8,519.514
1288.84,519.514
1288.88,519.514
1288.92,519.514
1288.96,519.514
1289,519.514
1289.04,519.514
1289.08,519.514
1289.12,519.514
1289.16,519.514
1289.2,519.514
1289.24,519.514
1289.28,519.514
1289.32,519.514
1289.36,519.514
1289.4,519.514
1289.44,519.514
1289.48,519.514
1289.52,519.514
1289.56,519.514
1289.6,519.514
1289.64,519.514
1289.68,519.514
1289.72,519.514
1289.76,519.514
1289.8,519.514
1289.84,519.514
1289.88,519.514
1289.92,519.514
1289.96,519.514
1290,519.514
1290.04,519.514
1290.08,519.514
1290.12,519.514
1290.16,519.514
1290.2,519.514
1290.24,519.514
1290.28,519.514
1290.32,519.514
1290.36,519.514
1290.4,519.514
1290.44,519.514
1290.48,519.514
1290.52,519.493
1290.56,519.493
1290.6,519.493
1290.64,519.493
1290.68,519.493
1290.72,519.493
1290.76,519.493
1290.8,519.493
1290.84,519.493
1290.88,519.493
1290.92,519.493
1290.96,519.493
1291,519.493
1291.04,519.493
1291.08,519.493
1291.12,519.493
1291.16,519.493
1291.2,519.493
1291.24,519.493
1291.28,519.493
1291.32,519.493
1291.36,519.493
1291.4,519.493
1291.44,519.493
1291.48,519.493
1291.52,519.493
1291.56,519.493
1291.6,519.493
1291.64,519.493
1291.68,519.493
1291.72,519.493
1291.76,519.493
1291.8,519.493
1291.84,519.493
1291.88,519.493
1291.92,519.493
1291.96,519.493
1292,519.493
1292.04,519.493
1292.08,519.493
1292.12,519.493
1292.16,519.493
1292.2,519.493
1292.24,519.493
1292.28,519.493
1292.32,519.493
1292.36,519.493
1292.4,519.493
1292.44,519.493
1292.48,519.493
1292.52,519.493
1292.56,519.493
1292.6,519.493
1292.64,519.493
1292.68,519.493
1292.72,519.493
1292.76,519.493
1292.8,519.493
1292.84,519.493
1292.88,519.493
1292.92,519.493
1292.96,519.493
1293,519.493
1293.04,519.493
1293.08,519.493
1293.12,519.493
1293.16,519.493
1293.2,519.493
1293.24,519.493
1293.28,519.493
1293.32,519.493
1293.36,519.493
1293.4,519.493
1293.44,519.472
1293.48,519.472
1293.52,519.472
1293.56,519.472
1293.6,519.472
1293.64,519.472
1293.68,519.472
1293.72,519.472
1293.76,519.472
1293.8,519.472
1293.84,519.472
1293.88,519.472
1293.92,519.472
1293.96,519.472
1294,519.472
1294.04,519.472
1294.08,519.472
1294.12,519.472
1294.16,519.472
1294.2,519.472
1294.24,519.472
1294.28,519.472
1294.32,519.472
1294.36,519.472
1294.4,519.472
1294.44,519.472
1294.48,519.472
1294.52,519.472
1294.56,519.472
1294.6,519.472
1294.64,519.472
1294.68,519.472
1294.72,519.472
1294.76,519.472
1294.8,519.472
1294.84,519.472
1294.88,519.472
1294.92,519.472
1294.96,519.472
1295,519.472
1295.04,519.472
1295.08,519.472
1295.12,519.472
1295.16,519.472
1295.2,519.472
1295.24,519.472
1295.28,519.472
1295.32,519.472
1295.36,519.472
1295.4,519.472
1295.44,519.472
1295.48,519.472
1295.52,519.472
1295.56,519.472
1295.6,519.472
1295.64,519.472
1295.68,519.472
1295.72,519.472
1295.76,519.472
1295.8,519.472
1295.84,519.472
1295.88,519.472
1295.92,519.472
1295.96,519.472
1296,519.472
1296.04,519.472
1296.08,519.472
1296.12,519.472
1296.16,519.472
1296.2,519.472
1296.24,519.472
1296.28,519.472
1296.32,519.452
1296.36,519.452
1296.4,519.452
1296.44,519.452
1296.48,519.452
1296.52,519.452
1296.56,519.452
1296.6,519.452
1296.64,519.452
1296.68,519.452
1296.72,519.452
1296.76,519.452
1296.8,519.452
1296.84,519.452
1296.88,519.452
1296.92,519.452
1296.96,519.452
1297,519.452
1297.04,519.452
1297.08,519.452
1297.12,519.452
1297.16,519.452
1297.2,519.452
1297.24,519.452
1297.28,519.452
1297.32,519.452
1297.36,519.452
1297.4,519.452
1297.44,519.452
1297.48,519.452
1297.52,519.452
1297.56,519.452
1297.6,519.452
1297.64,519.452
1297.68,519.452
1297.72,519.452
1297.76,519.452
1297.8,519.452
1297.84,519.452
1297.88,519.452
1297.92,519.452
1297.96,519.452
1298,519.452
1298.04,519.452
1298.08,519.452
1298.12,519.452
1298.16,519.452
1298.2,519.452
1298.24,519.452
1298.28,519.452
1298.32,519.452
1298.36,519.452
1298.4,519.452
1298.44,519.452
1298.48,519.452
1298.52,519.452
1298.56,519.452
1298.6,519.452
1298.64,519.452
1298.68,519.452
1298.72,519.452
1298.76,519.452
1298.8,519.452
1298.84,519.452
1298.88,519.452
1298.92,519.452
1298.96,519.452
1299,519.452
1299.04,519.452
1299.08,519.452
1299.12,519.452
1299.16,519.452
1299.2,519.452
1299.24,519.433
1299.28,519.433
1299.32,519.433
1299.36,519.433
1299.4,519.433
1299.44,519.433
1299.48,519.433
1299.52,519.433
1299.56,519.433
1299.6,519.433
1299.64,519.433
1299.68,519.433
1299.72,519.433
1299.76,519.433
1299.8,519.433
1299.84,519.433
1299.88,519.433
1299.92,519.433
1299.96,519.433
1300,519.433
1300.04,519.433
1300.08,519.433
1300.12,519.433
1300.16,519.433
1300.2,519.433
1300.24,519.433
1300.28,519.433
1300.32,519.433
1300.36,519.433
1300.4,519.433
1300.44,519.433
1300.48,519.433
1300.52,519.433
1300.56,519.433
1300.6,519.433
1300.64,519.433
1300.68,519.433
1300.72,519.433
1300.76,519.433
1300.8,519.433
1300.84,519.433
1300.88,519.433
1300.92,519.433
1300.96,519.433
1301,519.433
1301.04,519.433
1301.08,519.433
1301.12,519.433
1301.16,519.433
1301.2,519.433
1301.24,519.433
1301.28,519.433
1301.32,519.433
1301.36,519.433
1301.4,519.433
1301.44,519.433
1301.48,519.433
1301.52,519.433
1301.56,519.433
1301.6,519.433
1301.64,519.433
1301.68,519.433
1301.72,519.433
1301.76,519.433
1301.8,519.433
1301.84,519.433
1301.88,519.433
1301.92,519.433
1301.96,519.433
1302,519.433
1302.04,519.433
1302.08,519.433
1302.12,519.414
1302.16,519.414
1302.2,519.414
1302.24,519.414
1302.28,519.414
1302.32,519.414
1302.36,519.414
1302.4,519.414
1302.44,519.414
1302.48,519.414
1302.52,519.414
1302.56,519.414
1302.6,519.414
1302.64,519.414
1302.68,519.414
1302.72,519.414
1302.76,519.414
1302.8,519.414
1302.84,519.414
1302.88,519.414
1302.92,519.414
1302.96,519.414
1303,519.414
1303.04,519.414
1303.08,519.414
1303.12,519.414
1303.16,519.414
1303.2,519.414
1303.24,519.414
1303.28,519.414
1303.32,519.414
1303.36,519.414
1303.4,519.414
1303.44,519.414
1303.48,519.414
1303.52,519.414
1303.56,519.414
1303.6,519.414
1303.64,519.414
1303.68,519.414
1303.72,519.414
1303.76,519.414
1303.8,519.414
1303.84,519.414
1303.88,519.414
1303.92,519.414
1303.96,519.414
1304,519.414
1304.04,519.414
1304.08,519.414
1304.12,519.414
1304.16,519.414
1304.2,519.414
1304.24,519.414
1304.28,519.414
1304.32,519.414
1304.36,519.414
1304.4,519.414
1304.44,519.414
1304.48,519.414
1304.52,519.414
1304.56,519.414
1304.6,519.414
1304.64,519.414
1304.68,519.414
1304.72,519.414
1304.76,519.414
1304.8,519.414
1304.84,519.414
1304.88,519.414
1304.92,519.414
1304.96,519.414
1305,519.414
1305.04,519.394
1305.08,519.394
1305.12,519.394
1305.16,519.394
1305.2,519.394
1305.24,519.394
1305.28,519.394
1305.32,519.394
1305.36,519.394
1305.4,519.394
1305.44,519.394
1305.48,519.394
1305.52,519.394
1305.56,519.394
1305.6,519.394
1305.64,519.394
1305.68,519.394
1305.72,519.394
1305.76,519.394
1305.8,519.394
1305.84,519.394
1305.88,519.394
1305.92,519.394
1305.96,519.394
1306,519.394
1306.04,519.394
1306.08,519.394
1306.12,519.394
1306.16,519.394
1306.2,519.394
1306.24,519.394
1306.28,519.394
1306.32,519.394
1306.36,519.394
1306.4,519.394
1306.44,519.394
1306.48,519.394
1306.52,519.394
1306.56,519.394
1306.6,519.394
1306.64,519.394
1306.68,519.394
1306.72,519.394
1306.76,519.394
1306.8,519.394
1306.84,519.394
1306.88,519.394
1306.92,519.394
1306.96,519.394
1307,519.394
1307.04,519.394
1307.08,519.394
1307.12,519.394
1307.16,519.394
1307.2,519.394
1307.24,519.394
1307.28,519.394
1307.32,519.394
1307.36,519.394
1307.4,519.394
1307.44,519.394
1307.48,519.394
1307.52,519.394
1307.56,519.394
1307.6,519.394
1307.64,519.394
1307.68,519.394
1307.72,519.394
1307.76,519.394
1307.8,519.394
1307.84,519.394
1307.88,519.394
1307.92,519.375
1307.96,519.375
1308,519.375
1308.04,519.375
1308.08,519.375
1308.12,519.375
1308.16,519.375
1308.2,519.375
1308.24,519.375
1308.28,519.375
1308.32,519.375
1308.36,519.375
1308.4,519.375
1308.44,519.375
1308.48,519.375
1308.52,519.375
1308.56,519.375
1308.6,519.375
1308.64,519.375
1308.68,519.375
1308.72,519.375
1308.76,519.375
1308.8,519.375
1308.84,519.375
1308.88,519.375
1308.92,519.375
1308.96,519.375
1309,519.375
1309.04,519.375
1309.08,519.375
1309.12,519.375
1309.16,519.375
1309.2,519.375
1309.24,519.375
1309.28,519.375
1309.32,519.375
1309.36,519.375
1309.4,519.375
1309.44,519.375
1309.48,519.375
1309.52,519.375
1309.56,519.375
1309.6,519.375
1309.64,519.375
1309.68,519.375
1309.72,519.375
1309.76,519.375
1309.8,519.375
1309.84,519.375
1309.88,519.375
1309.92,519.375
1309.96,519.375
1310,519.375
1310.04,519.375
1310.08,519.375
1310.12,519.375
1310.16,519.375
1310.2,519.375
1310.24,519.375
1310.28,519.375
1310.32,519.375
1310.36,519.375
1310.4,519.375
1310.44,519.375
1310.48,519.375
1310.52,519.375
1310.56,519.375
1310.6,519.375
1310.64,519.375
1310.68,519.375
1310.72,519.375
1310.76,519.375
1310.8,519.375
1310.84,519.354
1310.88,519.354
1310.92,519.354
1310.96,519.354
1311,519.354
1311.04,519.354
1311.08,519.354
1311.12,519.354
1311.16,519.354
1311.2,519.354
1311.24,519.354
1311.28,519.354
1311.32,519.354
1311.36,519.354
1311.4,519.354
1311.44,519.354
1311.48,519.354
1311.52,519.354
1311.56,519.354
1311.6,519.354
1311.64,519.354
1311.68,519.354
1311.72,519.354
1311.76,519.354
1311.8,519.354
1311.84,519.354
1311.88,519.354
1311.92,519.354
1311.96,519.354
1312,519.354
1312.04,519.354
1312.08,519.354
1312.12,519.354
1312.16,519.354
1312.2,519.354
1312.24,519.354
1312.28,519.354
1312.32,519.354
1312.36,519.354
1312.4,519.354
1312.44,519.354
1312.48,519.354
1312.52,519.354
1312.56,519.354
1312.6,519.354
1312.64,519.354
1312.68,519.354
1312.72,519.354
1312.76,519.354
1312.8,519.354
1312.84,519.354
1312.88,519.354
1312.92,519.354
1312.96,519.354
1313,519.354
1313.04,519.354
1313.08,519.354
1313.12,519.354
1313.16,519.354
1313.2,519.354
1313.24,519.354
1313.28,519.354
1313.32,519.354
1313.36,519.354
1313.4,519.354
1313.44,519.354
1313.48,519.354
1313.52,519.354
1313.56,519.354
1313.6,519.354
1313.64,519.354
1313.68,519.354
1313.72,519.334
1313.76,519.334
1313.8,519.334
1313.84,519.334
1313.88,519.334
1313.92,519.334
1313.96,519.334
1314,519.334
1314.04,519.334
1314.08,519.334
1314.12,519.334
1314.16,519.334
1314.2,519.334
1314.24,519.334
1314.28,519.334
1314.32,519.334
1314.36,519.334
1314.4,519.334
1314.44,519.334
1314.48,519.334
1314.52,519.334
1314.56,519.334
1314.6,519.334
1314.64,519.334
1314.68,519.334
1314.72,519.334
1314.76,519.334
1314.8,519.334
1314.84,519.334
1314.88,519.334
1314.92,519.334
1314.96,519.334
1315,519.334
1315.04,519.334
1315.08,519.334
1315.12,519.334
1315.16,519.334
1315.2,519.334
1315.24,519.334
1315.28,519.334
1315.32,519.334
1315.36,519.334
1315.4,519.334
1315.44,519.334
1315.48,519.334
1315.52,519.334
1315.56,519.334
1315.6,519.334
1315.64,519.334
1315.68,519.334
1315.72,519.334
1315.76,519.334
1315.8,519.334
1315.84,519.334
1315.88,519.334
1315.92,519.334
1315.96,519.334
1316,519.334
1316.04,519.334
1316.08,519.334
1316.12,519.334
1316.16,519.334
1316.2,519.334
1316.24,519.334
1316.28,519.334
1316.32,519.334
1316.36,519.334
1316.4,519.334
1316.44,519.334
1316.48,519.334
1316.52,519.334
1316.56,519.334
1316.6,519.334
1316.64,519.313
1316.68,519.313
1316.72,519.313
1316.76,519.313
1316.8,519.313
1316.84,519.313
1316.88,519.313
1316.92,519.313
1316.96,519.313
1317,519.313
1317.04,519.313
1317.08,519.313
1317.12,519.313
1317.16,519.313
1317.2,519.313
1317.24,519.313
1317.28,519.313
1317.32,519.313
1317.36,519.313
1317.4,519.313
1317.44,519.313
1317.48,519.313
1317.52,519.313
1317.56,519.313
1317.6,519.313
1317.64,519.313
1317.68,519.313
1317.72,519.313
1317.76,519.313
1317.8,519.313
1317.84,519.313
1317.88,519.313
1317.92,519.313
1317.96,519.313
1318,519.313
1318.04,519.313
1318.08,519.313
1318.12,519.313
1318.16,519.313
1318.2,519.313
1318.24,519.313
1318.28,519.313
1318.32,519.313
1318.36,519.313
1318.4,519.313
1318.44,519.313
1318.48,519.313
1318.52,519.313
1318.56,519.313
1318.6,519.313
1318.64,519.313
1318.68,519.313
1318.72,519.313
1318.76,519.313
1318.8,519.313
1318.84,519.313
1318.88,519.313
1318.92,519.313
1318.96,519.313
1319,519.313
1319.04,519.313
1319.08,519.313
1319.12,519.313
1319.16,519.313
1319.2,519.313
1319.24,519.313
1319.28,519.313
1319.32,519.313
1319.36,519.313
1319.4,519.313
1319.44,519.313
1319.48,519.313
1319.52,519.291
1319.56,519.291
1319.6,519.291
1319.64,519.291
1319.68,519.291
1319.72,519.291
1319.76,519.291
1319.8,519.291
1319.84,519.291
1319.88,519.291
1319.92,519.291
1319.96,519.291
1320,519.291
1320.04,519.291
1320.08,519.291
1320.12,519.291
1320.16,519.291
1320.2,519.291
1320.24,519.291
1320.28,519.291
1320.32,519.291
1320.36,519.291
1320.4,519.291
1320.44,519.291
1320.48,519.291
1320.52,519.291
1320.56,519.291
1320.6,519.291
1320.64,519.291
1320.68,519.291
1320.72,519.291
1320.76,519.291
1320.8,519.291
1320.84,519.291
1320.88,519.291
1320.92,519.291
1320.96,519.291
1321,519.291
1321.04,519.291
1321.08,519.291
1321.12,519.291
1321.16,519.291
1321.2,519.291
1321.24,519.291
1321.28,519.291
1321.32,519.291
1321.36,519.291
1321.4,519.291
1321.44,519.291
1321.48,519.291
1321.52,519.291
1321.56,519.291
1321.6,519.291
1321.64,519.291
1321.68,519.291
1321.72,519.291
1321.76,519.291
1321.8,519.291
1321.84,519.291
1321.88,519.291
1321.92,519.291
1321.96,519.291
1322,519.291
1322.04,519.291
1322.08,519.291
1322.12,519.291
1322.16,519.291
1322.2,519.291
1322.24,519.291
1322.28,519.291
1322.32,519.291
1322.36,519.291
1322.4,519.291
1322.44,519.269
1322.48,519.269
1322.52,519.269
1322.56,519.269
1322.6,519.269
1322.64,519.269
1322.68,519.269
1322.72,519.269
1322.76,519.269
1322.8,519.269
1322.84,519.269
1322.88,519.269
1322.92,519.269
1322.96,519.269
1323,519.269
1323.04,519.269
1323.08,519.269
1323.12,519.269
1323.16,519.269
1323.2,519.269
1323.24,519.269
1323.28,519.269
1323.32,519.269
1323.36,519.269
1323.4,519.269
1323.44,519.269
1323.48,519.269
1323.52,519.269
1323.56,519.269
1323.6,519.269
1323.64,519.269
1323.68,519.269
1323.72,519.269
1323.76,519.269
1323.8,519.269
1323.84,519.269
1323.88,519.269
1323.92,519.269
1323.96,519.269
1324,519.269
1324.04,519.269
1324.08,519.269
1324.12,519.269
1324.16,519.269
1324.2,519.269
1324.24,519.269
1324.28,519.269
1324.32,519.269
1324.36,519.269
1324.4,519.269
1324.44,519.269
1324.48,519.269
1324.52,519.269
1324.56,519.269
1324.6,519.269
1324.64,519.269
1324.68,519.269
1324.72,519.269
1324.76,519.269
1324.8,519.269
1324.84,519.269
1324.88,519.269
1324.92,519.269
1324.96,519.269
1325,519.269
1325.04,519.269
1325.08,519.269
1325.12,519.269
1325.16,519.269
1325.2,519.269
1325.24,519.269
1325.28,519.269
1325.32,519.246
1325.36,519.246
1325.4,519.246
1325.44,519.246
1325.48,519.246
1325.52,519.246
1325.56,519.246
1325.6,519.246
1325.64,519.246
1325.68,519.246
1325.72,519.246
1325.76,519.246
1325.8,519.246
1325.84,519.246
1325.88,519.246
1325.92,519.246
1325.96,519.246
1326,519.246
1326.04,519.246
1326.08,519.246
1326.12,519.246
1326.16,519.246
1326.2,519.246
1326.24,519.246
1326.28,519.246
1326.32,519.246
1326.36,519.246
1326.4,519.246
1326.44,519.246
1326.48,519.246
1326.52,519.246
1326.56,519.246
1326.6,519.246
1326.64,519.246
1326.68,519.246
1326.72,519.246
1326.76,519.246
1326.8,519.246
1326.84,519.246
1326.88,519.246
1326.92,519.246
1326.96,519.246
1327,519.246
1327.04,519.246
1327.08,519.246
1327.12,519.246
1327.16,519.246
1327.2,519.246
1327.24,519.246
1327.28,519.246
1327.32,519.246
1327.36,519.246
1327.4,519.246
1327.44,519.246
1327.48,519.246
1327.52,519.246
1327.56,519.246
1327.6,519.246
1327.64,519.246
1327.68,519.246
1327.72,519.246
1327.76,519.246
1327.8,519.246
1327.84,519.246
1327.88,519.246
1327.92,519.246
1327.96,519.246
1328,519.246
1328.04,519.246
1328.08,519.246
1328.12,519.246
1328.16,519.246
1328.2,519.246
1328.24,519.223
1328.28,519.223
1328.32,519.223
1328.36,519.223
1328.4,519.223
1328.44,519.223
1328.48,519.223
1328.52,519.223
1328.56,519.223
1328.6,519.223
1328.64,519.223
1328.68,519.223
1328.72,519.223
1328.76,519.223
1328.8,519.223
1328.84,519.223
1328.88,519.223
1328.92,519.223
1328.96,519.223
1329,519.223
1329.04,519.223
